#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags,internalFilename,Important_DOM,Important_Org
2717,M+H-2H2O,21063401,1,Ketogluconic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf2717,"InChI=1S/C7H12O7/c1-14-7(13)6(12)5(11)4(10)3(9)2-8/h3-5,8-11H,2H2,1H3/t3-,4-,5+/m1/s1",N/A,HCD,Positive,ESI,173.044,lib-00052.mgf,Bronze,3,0.850395,127466,22.0572,1,NIST17,NIST,173.044,N/A,0,5,COC(=O)C(=O)C(C(C(CO)O)O)O,1,195.102,specs_ms.mgf,CCMSLIB00003466709,169803,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4120,M-H,23554-81-6,0,LAGOCHILIN,Isolated,N/A,0,spectra/specs_ms.mgf4120,N/A,N/A,LC-ESI-QTOF,Negative-10eV,LC-ESI,355.249,lib-00037.mgf,Bronze,3,0.835223,11351.5,4.03262,1,METLIN,Metlin,355.249,N/A,0,5,N/A,1,351.216,specs_ms.mgf,CCMSLIB00000511477,5920000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7524,M+H-H2O,74793,1,L-Arginine,Isolated,NIST,0,spectra/specs_ms.mgf7524,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,157.108,lib-00036.mgf,Bronze,3,0.830867,108375,17.0266,1,NIST14,NIST,157.108,N/A,0,5,N/A,1,174.135,specs_ms.mgf,CCMSLIB00000292297,2780000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
354,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf354,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.883292,1.05871,0.000305176,1,NIST17,NIST,288.253,N/A,0,7,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.253,specs_ms.mgf,CCMSLIB00003708493,7950000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
355,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf355,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.985564,1.05871,0.000305176,1,NIST17,NIST,288.253,N/A,0,7,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.253,specs_ms.mgf,CCMSLIB00003708491,1860000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
356,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf356,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.93257,125.245,0.0361023,1,NIST17,NIST,288.253,N/A,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.289,specs_ms.mgf,CCMSLIB00003708490,3620000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
357,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf357,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.953766,125.245,0.0361023,1,NIST17,NIST,288.253,N/A,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.289,specs_ms.mgf,CCMSLIB00003708491,5440000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
479,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf479,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.872371,194492,56.063,1,NIST17,NIST,288.253,N/A,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,344.316,specs_ms.mgf,CCMSLIB00003708493,257072,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1402,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf1402,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.818731,187751,54.1199,1,NIST17,NIST,288.253,N/A,0,5,CCCCCCCCCCCC(=O)N(CCO)CCO,1,234.133,specs_ms.mgf,CCMSLIB00003708492,338022,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1487,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf1487,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.806549,139130,40.1048,1,NIST17,NIST,288.253,N/A,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,248.148,specs_ms.mgf,CCMSLIB00003708492,4430000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1560,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf1560,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.984179,97246.4,28.0316,1,NIST17,NIST,288.253,N/A,0,7,CCCCCCCCCCCC(=O)N(CCO)CCO,1,260.222,specs_ms.mgf,CCMSLIB00003708491,10100000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1704,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf1704,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.884388,1.05871,0.000305176,1,NIST17,NIST,288.253,N/A,0,7,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.253,specs_ms.mgf,CCMSLIB00003708493,6680000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2522,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf2522,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.97462,291738,84.0943,1,NIST17,NIST,288.253,N/A,0,5,CCCCCCCCCCCC(=O)N(CCO)CCO,1,372.348,specs_ms.mgf,CCMSLIB00003708491,316506,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6242,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf6242,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.971933,284745,82.0786,1,NIST17,NIST,288.253,N/A,0,5,CCCCCCCCCCCC(=O)N(CCO)CCO,1,370.332,specs_ms.mgf,CCMSLIB00003708491,1170000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8089,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf8089,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.857704,55487.7,15.9945,1,NIST17,NIST,288.253,N/A,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,304.248,specs_ms.mgf,CCMSLIB00003708490,2400000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,8089
8736,M+H,120401,1,Lauric acid diethanolamide,Isolated,NIST,0,spectra/specs_ms.mgf8736,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",N/A,HCD,Positive,ESI,288.253,lib-00052.mgf,Bronze,3,0.878714,1.05871,0.000305176,1,NIST17,NIST,288.253,N/A,0,7,CCCCCCCCCCCC(=O)N(CCO)CCO,1,288.253,specs_ms.mgf,CCMSLIB00003708493,3080000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3549,M+H,N/A,1,Lauryl diethanolamide,Commercial,CASMI2016,0,spectra/specs_ms.mgf3549,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",,Orbitrap, Positive,LC-ESI,288.253,lib-00027.mgf,Gold,1,0.845416,97372.9,28.068,1,CASMI,CASMI,288.253,8123,0,4,CCCCCCCCCCCC(=O)N(CCO)CCO,1,316.321,specs_ms.mgf,CCMSLIB00000579850,5250000,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
306,M+H,1166525,1,Lauryl gallate,Isolated,NIST,0,spectra/specs_ms.mgf306,N/A,N/A,HCD,Positive,ESI,339.217,lib-00036.mgf,Bronze,3,0.838627,197392,66.9587,1,NIST14,NIST,339.217,N/A,0,4,N/A,1,272.258,specs_ms.mgf,CCMSLIB00000289704,213845,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3836,M+H,1166525,1,Lauryl gallate,Isolated,NIST,0,spectra/specs_ms.mgf3836,N/A,N/A,HCD,Positive,ESI,339.217,lib-00036.mgf,Bronze,3,0.838627,197392,66.9587,1,NIST14,NIST,339.217,N/A,0,4,N/A,1,272.258,specs_ms.mgf,CCMSLIB00000289704,213845,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5268,M+H-CH5O2N,305840,1,L-Carnosine,Isolated,NIST,0,spectra/specs_ms.mgf5268,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",N/A,HCD,Positive,ESI,164.082,lib-00052.mgf,Bronze,3,0.846509,255882,41.9856,1,NIST17,NIST,164.082,N/A,0,4,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,1,206.067,specs_ms.mgf,CCMSLIB00003453041,237180,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7626,M+H,N/A,0,Leu Ser Ile,Isolated,N/A,0,spectra/specs_ms.mgf7626,N/A,N/A,LC-ESI-QTOF,Positive-10eV,LC-ESI,332.218,lib-00037.mgf,Bronze,3,0.872977,93224.4,30.9708,1,METLIN,Metlin,332.218,N/A,0,8,N/A,1,363.189,specs_ms.mgf,CCMSLIB00000515843,344403,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3900,M+H,0,1,Leu-Gln,Isolated,NIST,0,spectra/specs_ms.mgf3900,"InChI=1S/C11H21N3O4/c1-6(2)5-7(12)10(16)14-8(11(17)18)3-4-9(13)15/h6-8H,3-5,12H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18)/t7-,8-/m0/s1",N/A,HCD,Positive,ESI,260.16,lib-00052.mgf,Bronze,3,0.954141,130633,33.9855,1,NIST17,NIST,260.16,N/A,0,9,CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)O)N,1,294.146,specs_ms.mgf,CCMSLIB00003727323,1450000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5962,M+H,0,1,Leu-Glu,Isolated,NIST,0,spectra/specs_ms.mgf5962,"InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,261.145,lib-00052.mgf,Bronze,3,0.880048,68819.4,17.9718,1,NIST17,NIST,261.145,N/A,0,4,CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)N,1,243.173,specs_ms.mgf,CCMSLIB00003737288,1170000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7260,M+H,0,1,Leu-Glu,Isolated,NIST,0,spectra/specs_ms.mgf7260,"InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,261.145,lib-00052.mgf,Bronze,3,0.880048,68819.4,17.9718,1,NIST17,NIST,261.145,N/A,0,4,CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)N,1,243.173,specs_ms.mgf,CCMSLIB00003737288,1170000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3880,M+H,1187504,1,Leu-Gly-Gly,Isolated,NIST,0,spectra/specs_ms.mgf3880,"InChI=1S/C10H19N3O4/c1-6(2)3-7(11)10(17)13-4-8(14)12-5-9(15)16/h6-7H,3-5,11H2,1-2H3,(H,12,14)(H,13,17)(H,15,16)",N/A,HCD,Positive,ESI,246.145,lib-00052.mgf,Bronze,3,0.829693,162829,325.297,1,NIST17,NIST,246.145,N/A,0,4,CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,2,286.224,specs_ms.mgf,CCMSLIB00003739216,2460000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1702,M+H,0,1,Leu-Gly-Leu,Isolated,NIST,0,spectra/specs_ms.mgf1702,"InChI=1S/C14H27N3O4/c1-8(2)5-10(15)13(19)16-7-12(18)17-11(14(20)21)6-9(3)4/h8-11H,5-7,15H2,1-4H3,(H,16,19)(H,17,18)(H,20,21)",N/A,HCD,Positive,ESI,302.207,lib-00052.mgf,Bronze,3,0.953237,46365.5,14.012,1,NIST17,NIST,302.207,N/A,0,6,CC(C)CC(C(=O)NCC(=O)NC(CC(C)C)C(=O)O)N,1,288.195,specs_ms.mgf,CCMSLIB00003739782,927846,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1473,M+H,3303319,1,Leu-Leu,Isolated,NIST,0,spectra/specs_ms.mgf1473,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",N/A,HCD,Positive,ESI,245.186,lib-00052.mgf,Bronze,3,0.991881,0.373401,0.0000916,1,NIST17,NIST,245.186,N/A,0,4,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,1,245.186,specs_ms.mgf,CCMSLIB00003729057,6580000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1472,M+H,15893444,1,Leu-Leu-amide,Isolated,NIST,0,spectra/specs_ms.mgf1472,"InChI=1S/C12H25N3O2/c1-7(2)5-9(13)12(17)15-10(11(14)16)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H2,14,16)(H,15,17)",N/A,HCD,Positive,ESI,244.202,lib-00052.mgf,Bronze,3,0.994363,4029.49,0.984009,1,NIST17,NIST,244.202,N/A,0,4,CC(C)CC(C(=O)NC(CC(C)C)C(=O)N)N,1,245.186,specs_ms.mgf,CCMSLIB00003365630,7770000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9312,M+H,15893444,1,Leu-Leu-amide,Isolated,NIST,0,spectra/specs_ms.mgf9312,"InChI=1S/C12H25N3O2/c1-7(2)5-9(13)12(17)15-10(11(14)16)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H2,14,16)(H,15,17)",N/A,HCD,Positive,ESI,244.202,lib-00052.mgf,Bronze,3,0.816814,8253.8,2.01559,1,NIST17,NIST,244.202,N/A,0,4,CC(C)CC(C(=O)NC(CC(C)C)C(=O)N)N,1,242.186,specs_ms.mgf,CCMSLIB00003365622,299252,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
161,M+H,0,1,Leu-Lys,Isolated,NIST,0,spectra/specs_ms.mgf161,"InChI=1S/C12H25N3O3/c1-8(2)7-9(14)11(16)15-10(12(17)18)5-3-4-6-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)/t9-,10-/m0/s1",N/A,HCD,Positive,ESI,260.197,lib-00052.mgf,Bronze,3,0.845432,126908,33.0212,1,NIST17,NIST,260.197,N/A,0,4,CC(C)CC(C(=O)NC(CCCCN)C(=O)O)N,1,227.176,specs_ms.mgf,CCMSLIB00003730524,1760000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2447,M+H,0,1,Leu-Phe,Isolated,NIST,0,spectra/specs_ms.mgf2447,"InChI=1S/C15H22N2O3/c1-10(2)8-12(16)14(18)17-13(15(19)20)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)/t12-,13-/m0/s1",N/A,HCD,Positive,ESI,279.17,lib-00052.mgf,Bronze,3,0.976569,1.09315,0.000305176,1,NIST17,NIST,279.17,N/A,0,4,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,1,279.171,specs_ms.mgf,CCMSLIB00003736564,2750000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5574,M+H,0,1,Leu-Tyr,Isolated,NIST,0,spectra/specs_ms.mgf5574,"InChI=1S/C15H22N2O4/c1-9(2)7-12(16)14(19)17-13(15(20)21)8-10-3-5-11(18)6-4-10/h3-6,9,12-13,18H,7-8,16H2,1-2H3,(H,17,19)(H,20,21)/t12-,13-/m0/s1",N/A,HCD,Positive,ESI,295.165,lib-00052.mgf,Bronze,3,0.844586,38.2549,0.0112915,1,NIST17,NIST,295.165,N/A,0,4,CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)[O-])[NH3+],1,295.154,specs_ms.mgf,CCMSLIB00003728231,1060000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3898,M+H,13588959,1,Leu-Val,Isolated,NIST,0,spectra/specs_ms.mgf3898,N/A,N/A,Q-TOF,Positive,ESI,231.17,lib-00036.mgf,Bronze,3,0.808715,268470,354.287,1,NIST14,NIST,231.17,N/A,0,4,N/A,2,293.232,specs_ms.mgf,CCMSLIB00000353704,707739,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1360,M+H,56860,1,L-Glutamic acid,Isolated,NIST,0,spectra/specs_ms.mgf1360,N/A,N/A,Q-TOF,Positive,ESI,148.06,lib-00036.mgf,Bronze,3,0.90992,520244,77.0273,1,NIST14,NIST,148.06,N/A,0,4,N/A,1,225.087,specs_ms.mgf,CCMSLIB00000371171,3430000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6816,M+H,56860,1,L-Glutamic acid,Isolated,NIST,0,spectra/specs_ms.mgf6816,N/A,N/A,Q-TOF,Positive,ESI,148.06,lib-00036.mgf,Bronze,3,0.90992,520244,77.0273,1,NIST14,NIST,148.06,N/A,0,4,N/A,1,225.087,specs_ms.mgf,CCMSLIB00000371171,3430000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1391,M+H,6525537,1,"L-Glutamic acid, dimethyl ester",Isolated,NIST,0,spectra/specs_ms.mgf1391,"InChI=1S/C7H13NO4/c1-11-6(9)4-3-5(8)7(10)12-2/h5H,3-4,8H2,1-2H3/t5-/m0/s1",N/A,HCD,Positive,ESI,176.092,lib-00052.mgf,Bronze,3,0.841124,318165,56.0263,1,NIST17,NIST,176.092,N/A,0,6,COC(=O)CCC(C(=O)OC)N,1,232.118,specs_ms.mgf,CCMSLIB00003368601,2140000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3763,M+H,6525537,1,"L-Glutamic acid, dimethyl ester",Isolated,NIST,0,spectra/specs_ms.mgf3763,"InChI=1S/C7H13NO4/c1-11-6(9)4-3-5(8)7(10)12-2/h5H,3-4,8H2,1-2H3/t5-/m0/s1",N/A,HCD,Positive,ESI,176.092,lib-00052.mgf,Bronze,3,0.826894,437424,77.0267,1,NIST17,NIST,176.092,N/A,0,4,COC(=O)CCC(C(=O)OC)N,1,253.118,specs_ms.mgf,CCMSLIB00003368605,4770000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5952,M+H,6525537,1,"L-Glutamic acid, dimethyl ester",Isolated,NIST,0,spectra/specs_ms.mgf5952,"InChI=1S/C7H13NO4/c1-11-6(9)4-3-5(8)7(10)12-2/h5H,3-4,8H2,1-2H3/t5-/m0/s1",N/A,HCD,Positive,ESI,176.092,lib-00052.mgf,Bronze,3,0.838262,278381,49.0206,1,NIST17,NIST,176.092,N/A,0,4,COC(=O)CCC(C(=O)OC)N,1,225.112,specs_ms.mgf,CCMSLIB00003368605,1490000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7525,M+H,6525537,1,"L-Glutamic acid, dimethyl ester",Isolated,NIST,0,spectra/specs_ms.mgf7525,"InChI=1S/C7H13NO4/c1-11-6(9)4-3-5(8)7(10)12-2/h5H,3-4,8H2,1-2H3/t5-/m0/s1",N/A,HCD,Positive,ESI,176.092,lib-00052.mgf,Bronze,3,0.834568,1.12648,0.000198364,1,NIST17,NIST,176.092,N/A,0,5,COC(=O)CCC(C(=O)OC)N,1,176.092,specs_ms.mgf,CCMSLIB00003368604,3440000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3857,M+H,544354,1,Linoleic acid ethyl ester,Isolated,NIST,0,spectra/specs_ms.mgf3857,N/A,N/A,HCD,Positive,ESI,309.279,lib-00048.mgf,Bronze,3,0.862955,93817.3,29.0157,1,NIST14,NIST,309.279,N/A,0,9,N/A,1,280.263,specs_ms.mgf,CCMSLIB00000324032,742975,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9755,M+H,1191419,1,Linolenic acid ethyl ester,Isolated,NIST,0,spectra/specs_ms.mgf9755,N/A,N/A,HCD,Positive,ESI,307.263,lib-00048.mgf,Bronze,3,0.865794,231157,71.0259,1,NIST14,NIST,307.263,N/A,0,6,N/A,1,236.237,specs_ms.mgf,CCMSLIB00000324059,518931,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
255,M+H-H2O,2764036,1,Linoleoylglycine,Isolated,NIST,0,spectra/specs_ms.mgf255,"InChI=1S/C20H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19(22)21-18-20(23)24/h6-7,9-10H,2-5,8,11-18H2,1H3,(H,21,22)(H,23,24)/b7-6-,10-9-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,320.258,lib-00052.mgf,Bronze,3,0.888111,193643,62.0158,1,NIST17,NIST,320.258,N/A,0,4,CCCCCC=CCC=CCCCCCCCC(=O)NCC(=O)O,1,258.243,specs_ms.mgf,CCMSLIB00003483805,393676,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2495,M+H-C2H5O2N,2764036,1,Linoleoylglycine,Isolated,NIST,0,spectra/specs_ms.mgf2495,"InChI=1S/C20H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19(22)21-18-20(23)24/h6-7,9-10H,2-5,8,11-18H2,1H3,(H,21,22)(H,23,24)/b7-6-,10-9-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,263.237,lib-00052.mgf,Bronze,3,0.8392,288914,76.0529,1,NIST17,NIST,263.237,N/A,0,8,CCCCCC=CCC=CCCCCCCCC(=O)NCC(=O)O,1,339.29,specs_ms.mgf,CCMSLIB00003483825,761712,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3652,M+H-NH3,2922830,1,L-Kynurenine,Isolated,NIST,0,spectra/specs_ms.mgf3652,N/A,N/A,Q-TOF,Positive,ESI,192.066,lib-00036.mgf,Bronze,3,0.896246,2.06558,0.000396729,1,NIST14,NIST,192.066,N/A,0,5,N/A,1,192.066,specs_ms.mgf,CCMSLIB00000353137,558784,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7550,M+H,13022429,1,L-Leucyl-L-leucine methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf7550,"InChI=1S/C13H26N2O3/c1-8(2)6-10(14)12(16)15-11(7-9(3)4)13(17)18-5/h8-11H,6-7,14H2,1-5H3,(H,15,16)/t10-,11-/m0/s1",N/A,HCD,Positive,ESI,259.202,lib-00052.mgf,Bronze,3,0.929361,100496,26.0486,1,NIST17,NIST,259.202,N/A,0,4,CC(C)CC(C(=O)NC(CC(C)C)C(=O)OC)N,1,233.153,specs_ms.mgf,CCMSLIB00003714350,3420000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7561,M+H,13022429,1,L-Leucyl-L-leucine methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf7561,"InChI=1S/C13H26N2O3/c1-8(2)6-10(14)12(16)15-11(7-9(3)4)13(17)18-5/h8-11H,6-7,14H2,1-5H3,(H,15,16)/t10-,11-/m0/s1",N/A,HCD,Positive,ESI,259.202,lib-00052.mgf,Bronze,3,0.989996,4.59174,0.00119019,1,NIST17,NIST,259.202,N/A,0,4,CC(C)CC(C(=O)NC(CC(C)C)C(=O)OC)N,1,259.203,specs_ms.mgf,CCMSLIB00003714354,2630000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
190,M+H,,1,Loliolide,Crude,Daniel Petras,0,spectra/specs_ms.mgf190,,,Orbitrap,Positive,LC-ESI,197.117,lib-00013.mgf,Bronze,3,0.970099,213127,42.0109,1,GNPS-LIBRARY,Lihini Aluwihare,197.117,,0,7,CC1(CC(CC2(C1=CC(=O)O2)C)O)C,1,239.128,specs_ms.mgf,CCMSLIB00004680136,14200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
